,Domain_Name,Org_Number,Company,Reg_Date,Website
886,soroptimistnorway.no,913186028,LARVIK SOROPTIMISTKLUBB,2014-02-25,soroptimistnorway.no
887,sorover.no,981155394,SØROVER AS,1999-10-21,sorover.no
888,soroyrocken.no,997633121,SØRØYROCKEN,2011-11-22,soroyrocken.no
889,sorstrand.no,995717468,SØRSTRAND FOLKEPARK,2010-07-10,sorstrand.no
890,sortland-alpinklubb.no,980169006,SORTLAND ALPINKLUBB,1998-10-14,sortland-alpinklubb.no
891,sortlandjazz.no,993198706,SORTLAND JAZZ OG VISEKLUBB,2008-10-13,sortlandjazz.no
892,sorum-elektriske.no,982571073,SØRUM ELEKTRISKE AS,2000-11-02,sorum-elektriske.no
893,sorumfestivalen.no,994886843,SØRUMFESTIVALEN,2009-12-12,sorumfestivalen.no
894,sorvestbandy.no,971341068,SØRVEST BANDYREGION,1995-02-20,sorvestbandy.no
895,sos-barnebyer.no,993803200,SOS-BARNEBYER AGDER,2009-02-28,sos-barnebyer.no
896,sos-barnebyer.no,911920514,SOS-BARNEBYER FINNMARK,2013-05-08,sos-barnebyer.no
897,sos-barnebyer.no,895606472,SOS-BARNEBYER TROMS,2010-06-09,sos-barnebyer.no
898,sos-barnebyer.no,995080834,SOS-BARNEBYER VESTFOLD,2010-01-25,sos-barnebyer.no
899,sos-barnebyer.no,993801534,SOS-BARNEBYER ØSTFOLD,2009-02-28,sos-barnebyer.no
900,sos-barnebyer.no,993802905,"SOS-BARNEBYER, AKERSHUS",2009-02-28,sos-barnebyer.no
901,sos-barnebyer.no,993939064,"SOS-BARNEBYER, BUSKERUD",2009-04-02,sos-barnebyer.no
902,sos-barnebyer.no,994784609,"SOS-BARNEBYER, HEDMARK",2009-11-17,sos-barnebyer.no
903,sos-barnebyer.no,993795305,"SOS-BARNEBYER, HORDALAND",2009-02-26,sos-barnebyer.no
904,sos-barnebyer.no,993802697,"SOS-BARNEBYER, TELEMARK",2009-02-28,sos-barnebyer.no
905,sos-barnebyer.no,993827460,SOS-BARNEBYER OSLO,2009-03-05,sos-barnebyer.no
906,sos-barnebyer.no,993881201,"SOS-BARNEBYER, MØRE OG ROMSDAL",2009-03-19,sos-barnebyer.no
907,sos-barnebyer.no,993803022,"SOS-BARNEBYER, NORD-TRØNDELAG",2009-02-28,sos-barnebyer.no
908,sos-barnebyer.no,993802689,"SOS-BARNEBYER, NORDLAND",2009-02-28,sos-barnebyer.no
909,sos-barnebyer.no,993840475,"SOS-BARNEBYER, ROGALAND",2009-03-09,sos-barnebyer.no
910,sos-barnebyer.no,993803065,"SOS-BARNEBYER, SVALBARD",2009-02-28,sos-barnebyer.no
911,sos-barnebyer.no,993811726,"SOS-BARNEBYER, SØR-TRØNDELAG",2009-03-03,sos-barnebyer.no
912,sos-rasisme.no,994644211,BUSKERUD FYLKESLAG AV SOS RASISME,2009-10-19,sos-rasisme.no
913,sos-rasisme.no,995721716,BYÅSEN LOKALLAG AV SOS RASISME,2010-08-09,sos-rasisme.no
914,sos-rasisme.no,894865512,HORDALAND SOS RASISME,2010-02-20,sos-rasisme.no
915,sos-rasisme.no,995661195,IB-LAGET VED KATEDRALSKOLEN AV SOS RASISME,2010-08-09,sos-rasisme.no
916,sos-rasisme.no,988042110,JOBBSERVICE SOS RASISME,2005-04-23,sos-rasisme.no
917,sos-rasisme.no,993271950,SANDNES SOS RASISME,2008-12-13,sos-rasisme.no
918,sos-rasisme.no,995661241,SJETNEMARKA LOKALLAG AV SOS RASISME,2010-08-09,sos-rasisme.no
919,sos-rasisme.no,995661136,SKOLELAGET SCHØNNING AV SOS RASISME,2010-08-09,sos-rasisme.no
920,sos-rasisme.no,895721662,STUDENTLAGET HIST AV SOS RASISME,2010-08-09,sos-rasisme.no
921,sos-rasisme.no,995640007,STUDENTLAGET KVAKIUTL AV TRONDHEIM SOS RASISME,2010-06-23,sos-rasisme.no
922,sos-rasisme.no,997372689,TROMS SOS RASISME,2011-10-01,sos-rasisme.no
923,sos-rasisme.no,895661112,TRONDHEIM KURDISK LOKALLAG AV SOS RASISME,2010-08-09,sos-rasisme.no
924,sos-rasisme.no,995623536,TRONDHEIM MIDTBYEN HJEPLELAG AV SOS RASISME,2010-08-09,sos-rasisme.no
925,sos-rasisme.no,995661217,TRONDHEIM SØRSIDA LOKALLAG AV SOS RASISME,2010-08-09,sos-rasisme.no
926,sos-rasisme.no,995798980,TRONDHEIM ØSTSIDA LOKALLAG AV SOS RASISME,2010-08-09,sos-rasisme.no
927,sos-rasisme.no,995721759,TRØNDELAG ANTINAZILAG AV SOS RASISME,2010-08-09,sos-rasisme.no
928,sos-rasisme.no,995798913,TRØNDELAG AOI-LAG AV SOS RASISME,2010-08-09,sos-rasisme.no
929,sos-rasisme.no,994743678,TØNSBERG SOS RASISME,2009-11-10,sos-rasisme.no
930,sos-rasisme.no,997234456,FLAGG SOS RASISME,2011-08-17,sos-rasisme.no
931,sos-rasisme.no,993036072,SOS RASISME,2008-10-07,sos-rasisme.no
932,sosiologforeningen.no,987031301,NORSK SOSIOLOGFORENING,2004-09-29,sosiologforeningen.no
933,sosjensen.no,991461019,SØS JENSEN AS,2007-07-25,sosjensen.no
934,team-rynkeby.no,915540074,SPERANZE LARS-ESPEN HANSEN,2015-06-16,team-rynkeby.no
935,teambygg.no,967592196,TEAM BYGG AS,1995-02-20,teambygg.no
936,teambygg.no,983069452,TEAM BYGG PROSJEKT AS,2001-03-22,teambygg.no
937,teamkonsult.no,916271751,TEAMKONSULT AS,2015-11-23,teamkonsult.no
938,teamtrafikk.no,915622887,TEAM AUT. TRAFIKKSKOLE AS,2015-07-06,teamtrafikk.no
939,teamtrafikkskole.no,999288367,TEAM TRAFIKKOPPLÆRING AS,2012-12-19,teamtrafikkskole.no
940,teamvinduspuss.no,914481392,TEAM VINDUSPUSS & FASADE AS,2014-11-18,teamvinduspuss.no
941,teamwork.no,942858973,TEAMWORK ORGANISASJONSUTVIKLING AS,1995-02-19,teamwork.no
942,teateretmitt.no,987939648,SUNDE OG KVERNEVIK TEATERVERKSTED,2005-04-09,teateretmitt.no
943,teateribsen.no,930096741,TELEMARK OG VESTFOLD REGIONTEATER AS,1995-03-12,teateribsen.no
944,teatersenter.no,933878457,VESTLANDSKE TEATERSENTER,1995-03-12,teatersenter.no
945,teatretvart.no,930569046,AS REGIONTEATRET I MØRE OG ROMSDAL,1995-03-12,teatretvart.no
946,techotel.no,971589566,TECHOTEL NORGE AS,1995-02-20,techotel.no
947,techstep.no,977189888,TECHSTEP NORWAY AS,1997-01-29,techstep.no
948,techweb.no,913861906,TECHWEB AS,2014-07-07,techweb.no
949,tegna.no,992326999,TEGNA AS,2008-02-16,tegna.no
950,tegne.no,961409616,CHRIST ENGEBRETSEN & SØN AS,1995-02-20,tegne.no
951,tegnerforbundet.no,871278482,TEGNERFORBUNDET,1995-02-20,tegnerforbundet.no
952,tegneserieforum.no,979488017,NORSK TEGNESERIEFORUM,1998-01-07,tegneserieforum.no
953,tegneseriemuseet.no,983925235,TEGNESERIEMUSEET,2001-12-13,tegneseriemuseet.no
954,tegnforlag.no,980646467,SANNE TEGN FORLAG,1999-04-23,tegnforlag.no
955,tegnlandskap.no,985763755,TEGN LANDSKAP LANDSKAPSARKITEKT MERETE SCHAU MNLA,2003-06-19,tegnlandskap.no
956,tegu-sport.no,979425503,TERJE JOHANSEN,1997-12-06,tegu-sport.no
957,teijo.no,930295388,TEIJO NORGE AS,1995-02-19,teijo.no
958,teknaconsult.no,987806826,TEKNACONSULT AS,2005-02-04,teknaconsult.no
959,teknisk-hobby.no,866216762,TEKNISK HOBBY AS,1995-02-19,teknisk-hobby.no
960,teknisk-industrivern.no,934518160,TEKNISK INDUSTRIVERN AS,1995-03-12,teknisk-industrivern.no
961,teknisk-produksjon.no,919207965,TP-PRODUCTS AS,1995-03-12,teknisk-produksjon.no
962,teknix.no,996562964,TEKNIX KIM EIRIK KVASSHEIM,2011-02-15,teknix.no
963,teknolab.no,829220032,TEKNOLAB AS,1995-02-19,teknolab.no
964,teknologiskmatforum.no,971456574,TEKNOLOGISK MATFORUM,1995-02-20,teknologiskmatforum.no
965,teknomed.no,983815251,TEKNOMED AS,2001-10-27,teknomed.no
966,teknomedia.no,986363521,TEKNOMEDIA AS,2004-01-07,teknomedia.no
967,teknoparken.no,915133231,VÆXT MOSJØEN AS,2015-03-27,teknoparken.no
968,teknotherm.no,996386805,TEKNOTHERM MARINE AS,2011-01-07,teknotherm.no
969,tekstforfatter.no,979410751,TEKSTFORFATTER.NO Ingvild Storvand Wivel,1997-11-22,tekstforfatter.no
970,telaris.no,912171752,TELARIS PCS AS,2013-07-03,telaris.no
971,telefinans.no,994110756,MOTTY TELEFINANS AS,2009-05-23,telefinans.no
972,telefontjenester.no,980707814,ADRESSEAVISENS TELEFONTJENESTER AS,1999-05-07,telefontjenester.no
973,telehuset.no,958100132,TELE OG DATASERVICE AS,1995-02-19,telehuset.no
974,telehuset.no,992129824,MOBILTEK AS,2008-01-07,telehuset.no
975,telemarkkunstnersenter.no,871322252,TELEMARK KUNSTSENTER,1995-02-20,telemarkkunstnersenter.no
976,telemarkskanalrittet.no,983413331,TELEMARKSKANALRITTET,2001-08-07,telemarkskanalrittet.no
977,telemarkvvs.no,825354832,TELEMARK VVS AS,2020-07-16,telemarkvvs.no
978,telemarkweb.no,920435165,TELEMARK WEB AS,2018-02-14,telemarkweb.no
979,telepensjonistene.no,913552571,LILLEHAMMER TELEPENSJONISTFORENING,2014-06-03,telepensjonistene.no
980,telepensjonistene.no,996171639,TELEPENSJONISTENE TROMSØ,2011-04-09,telepensjonistene.no
981,telepensjonistene.no,914259282,TELEPENSJONISTENES FORENING FORNEBU,2014-11-05,telepensjonistene.no
982,telepensjonistene.no,998247063,TELEPENSJONISTENES FORENING HAMAR,2012-04-28,telepensjonistene.no
983,telepensjonistene.no,998052742,TELEPENSJONISTENES FORENING STAVANGER,2012-03-12,telepensjonistene.no
984,telepensjonistene.no,816900522,TELEPENSJONISTENES FORENING ÅLESUND,2016-03-16,telepensjonistene.no
985,telepensjonistene.no,977504627,TELEPENSJONISTENES LANDSFORBUND,1997-05-05,telepensjonistene.no
986,telepensjonistene.no,913282558,TELEPENSJONISTENE I KRISTIANSAND,2014-05-31,telepensjonistene.no
987,teleportalen.no,912168158,TELEPORTALEN AS,2013-07-02,teleportalen.no
988,telescan.no,871238952,TELE SCAN AS,1995-03-12,telescan.no
989,telespinn.no,992785314,TELESPINN AS,2008-06-23,telespinn.no
990,teleste.no,936665284,TELESTE NORGE AS,1995-02-19,teleste.no
991,teletopiasms.no,983996361,TELETOPIA INTERACTIVE AS,2001-12-05,teletopiasms.no
992,televenture.no,998080037,IN THE CLOUD AS,2012-03-10,televenture.no
993,televenture.no,997067681,TELEVENTURE MANAGEMENT X AS,2011-06-23,televenture.no
994,televenture.no,896400312,NORSK INNOVASJONSKAPITAL II AS,2011-01-11,televenture.no
995,televenture.no,997067738,NORSK INNOVASJONSKAPITAL III AS,2011-06-23,televenture.no
996,televenture.no,915350879,NORSK INNOVASJONSKAPITAL IV AS,2015-05-07,televenture.no
997,telinet.no,985283648,TELINET ENERGI AS,2003-01-20,telinet.no
998,telipol.no,987722126,TELIPOL AS,2005-02-05,telipol.no
999,tellu.no,917519919,TELLU AS,2016-08-02,tellu.no
1000,temaeiendom.no,997020987,ELVESLETTA EIENDOM 1 AS,2011-07-01,temaeiendom.no
1001,temaeiendom.no,993970212,MØLLA SENTER AS,2009-04-21,temaeiendom.no
1002,temaeiendom.no,918197222,NORGESBAKERIENE ROMEDAL AS,2016-12-19,temaeiendom.no
1003,temaeiendom.no,814451232,RINGSAKER HANDELSPARK AS,2014-11-25,temaeiendom.no
1004,temaeiendom.no,981454979,SKAUN EIENDOM AS,2000-01-19,temaeiendom.no
1005,temaeiendom.no,990523754,TEMA UTVIKLING AS,2006-11-20,temaeiendom.no
1006,tempelgaarden.no,995746042,SENTER FOR INTEGRAL LIVSKUNST TRINE BJØRGAN HØIBERG,2010-07-17,tempelgaarden.no
1007,tempra.no,983718019,TEMPRA AS,2001-09-24,tempra.no
1008,tendenadvokat.no,959704996,TENDEN ADVOKATFIRMA ANS,1995-02-20,tendenadvokat.no
1009,tendenz.no,970924914,TENDENZ VELVÆRE AS,1995-02-20,tendenz.no
1010,tender.no,968935143,TENDER SPORT MARINE ROLF J CHRISTENSEN,1995-02-20,tender.no
1011,tenktango.no,982064996,TENK TANGO v/Allan Ettrup Hansen,2000-06-09,tenktango.no
1012,tennebo.no,971165251,TENNEBØ & PARTNERS AS,1995-02-20,tennebo.no
1013,tennis.no,970015302,NORGES TENNISFORBUND,1995-02-20,tennis.no
1014,tenshinkan.no,985359768,TENSHINKAN AIKIDOKLUBB,2003-02-08,tenshinkan.no
1015,tent.no,923995153,TENT NORGE AS,2020-01-10,tent.no
1016,tent.no,882912272,TENT AS,2001-02-27,tent.no
1017,teodortomter.no,997446615,TEODOR TOMTER LILAND,2011-10-10,teodortomter.no
1018,teppeland.no,897131072,TEPPELAND AS,2011-07-11,teppeland.no
1019,teppeland.no,992969210,TEPPELAND DRAMMEN AS,2008-08-13,teppeland.no
1020,teppeland.no,985094195,TEPPELAND HØVIK AS,2002-11-21,teppeland.no
1021,terjesvabo.no,998227623,SVABØVERSTO AS,2012-04-11,terjesvabo.no
1022,terningenfyr.no,911655810,TERNINGENS VENNER,2013-03-16,terningenfyr.no
1023,terox.no,988624020,TEROX AS,2005-09-15,terox.no
1024,terrahost.no,995474921,TERRAHOST AS,2010-05-08,terrahost.no
1025,terratec.no,986276092,TERRATEC AS,2003-12-20,terratec.no
1026,terroir.no,985136009,TERROIR AS,2002-12-03,terroir.no
1027,tertnes.no,981208226,TERTNES FOTBALL DAMER,1999-12-07,tertnes.no
1028,tertnes.no,981303059,TERTNES IDRETTSLAG ALLIANSE,2000-01-10,tertnes.no
1029,tertnes.no,981916026,TERTNES HÅNDBALL,2000-05-26,tertnes.no
1030,tertnes.no,981214013,TERTNES TURN,1999-12-10,tertnes.no
1031,tertnes-ent.no,930572098,TERTNES ENTREPRENØR AS,1995-02-19,tertnes-ent.no
1032,tertnesskolesmusikkorps.no,979566107,TERTNES SKOLES MUSIKKORPS,2001-10-03,tertnesskolesmusikkorps.no
1033,tess.no,981630084,RIGGSHOP AS,2000-03-02,tess.no
1034,tess.no,913071271,TESS SUBSEA AS,2014-01-14,tess.no
1035,tess.no,982398940,TESS-HUSET AS,2000-10-12,tess.no
1036,textdata.no,922853746,TEXT & DATA AS,1995-02-19,textdata.no
1037,tf.no,987997699,TF EIENDOM AS,2005-03-17,tf.no
1038,tf.no,933644154,TRANSPORT-FORMIDLINGEN SA,1995-02-19,tf.no
1039,tfik.no,875458442,TØNSBERG FRIIDRETTSKLUBB,1996-03-04,tfik.no
1040,tfsk.no,979913273,QUALITY NORWAY AS,1998-06-19,tfsk.no
1041,tgsp.no,913562356,TROMSØ SQUASHKLUBB,2014-05-08,tgsp.no
1042,thaimarket.no,995453371,THAI MARKET AS,2010-05-06,thaimarket.no
1043,thaiwomenassociation.no,993135798,DEN THAILANDSKE KVINNEFORENING,2008-10-06,thaiwomenassociation.no
1044,thales.no,979485190,THALES NORWAY AS,1998-01-23,thales.no
1045,thalia.no,989645552,THALIA TEATER AS,2006-04-08,thalia.no
1046,thanke.no,982225973,NORLI DISTRIBUSJON AS,2000-07-25,thanke.no
1047,thaugland.no,916693036,H C Thauglands Trælastforretning AS,1995-02-19,thaugland.no
1048,theapartmentscompany.no,898594882,NORWEGIAN APARTMENTS AS,2012-07-07,theapartmentscompany.no
1049,theapartmentscompany.no,913532244,THE APARTMENTS COMPANY AS,2014-04-24,theapartmentscompany.no
1050,thefjogstad.no,912383873,THEFJOGSTAD,2013-09-03,thefjogstad.no
1051,thekey.no,993392499,THE KEY AS,2008-12-04,thekey.no
1052,thema.no,994930656,THEMA HOLDING DA,2009-12-26,thema.no
1053,thema.no,895144932,THEMA CONSULTING GROUP AS,2010-02-08,thema.no
1054,themagictouch.no,994021672,VIZUELL AS,2009-05-07,themagictouch.no
1055,themanutrition.no,990057524,THEMA NUTRITION ved Therese Fostervold Mathisen,2006-07-13,themanutrition.no
1056,themetricsystem.no,989051865,SANTÉ AS,2006-01-09,themetricsystem.no
1057,thepitch.no,993156280,THE PITCH AS,2008-10-02,thepitch.no
1058,theresemyran.no,999146090,ATELIER THERESE MYRAN,2012-11-15,theresemyran.no
1059,therium.no,916998163,THERIUM CAPITAL MANAGEMENT NORDIC AS,2016-04-15,therium.no
1060,therma.no,991863796,THERMA INDUSTRI AS,2007-10-24,therma.no
1061,thermax.no,984757514,THERMAX NORGE AS,2002-08-24,thermax.no
1062,thermex.no,919413174,THERMEX SCANDINAVIA AS,1995-02-19,thermex.no
1063,thermo-transit.no,870914482,THERMO-TRANSIT NORGE AS,1995-02-19,thermo-transit.no
1064,thermotech-as.no,970995692,THERMOTECH AS,1995-02-20,thermotech-as.no
1065,thermtech.no,934076990,THERMTECH HOLDING AS,1995-03-12,thermtech.no
1066,thermtech.no,984301677,THERMTECH AS,2002-03-16,thermtech.no
1067,theskinclinic.no,916910207,THE SKIN CLINIC TRONDHEIM AS,2016-03-17,theskinclinic.no
1068,thestudio.no,991015361,THE STUDIO FITNESS & LIFESTYLE AS,2007-03-26,thestudio.no
1069,thhk.no,994944290,TRØNDELAG HAREHUNDKLUBB,2010-02-02,thhk.no
1070,thinkhairwear.no,989030558,THINK HAIR WEAR FLØYBANEN AS,2005-12-08,thinkhairwear.no
1071,this.no,914818443,FORELDRERÅDET MED FORELDRERÅDETS ARBEIDSUTVALG VED TRONDHEIM INTERNATIONAL SCHOOL,2015-04-30,this.no
1072,this.no,886847262,STIFTELSEN TRONDHEIM INTERNATIONAL SCHOOL,2004-05-05,this.no
1073,thomasangell.no,999332447,ROLSETVEIENE SA,2013-05-25,thomasangell.no
1074,thomasangell.no,938662843,THOMAS ANGELLS STIFTELSER,1995-03-12,thomasangell.no
1075,thomasfilm.no,984136390,FOTOGRAF THOMAS LØKKEBERG,2002-02-20,thomasfilm.no
1076,thor-heldal.no,975958566,THOR HELDAL AS,1995-12-21,thor-heldal.no
1077,thordahl.no,922850097,AS THOR DAHL,1995-02-19,thordahl.no
1078,thorenergy.no,992247096,THOR ENERGY AS,2008-01-29,thorenergy.no
1079,thori-aamot.no,986130969,ADVOKATFIRMAET THORI-AAMOT,2006-06-26,thori-aamot.no
1080,thormax.no,993910619,THORMAX AS,2009-03-26,thormax.no
1081,thorsengruppen.no,977533678,THORSEN GRUPPEN AS,1997-05-15,thorsengruppen.no
1082,thorsengruppen.no,984060017,THORSEN KONTORSYSTEMER AS,2002-01-10,thorsengruppen.no
1083,thorsengruppen.no,984039514,THORSEN KONTORMASKINER AS,2002-01-05,thorsengruppen.no
1084,thorsengruppen.no,984060041,THORSEN MASKIN & MILJØ AS,2002-01-10,thorsengruppen.no
1085,thune.no,996661725,GULLGRUVEN SHAD AS,2011-03-07,thune.no
1086,thune.no,933312402,N M Thune AS,1995-02-19,thune.no
1087,thune.no,993257044,SØSTRENE GILL AS,2008-11-17,thune.no
1088,thyroidea.no,912596419,THYROIDEA NORGE,2013-10-31,thyroidea.no
1089,tibetansk-buddhisme.no,983389740,KARMA TASHI LING BUDDHISTSAMFUNN,2001-06-26,tibetansk-buddhisme.no
1090,tidsbanken.no,999582214,TIDSBANKEN AS,2013-01-29,tidsbanken.no
1091,tidsporten.no,929276698,TIDSPORTEN AS,1995-03-12,tidsporten.no
1092,tidsreiser.no,998185629,TIDSREISER AS,2012-04-11,tidsreiser.no
1093,tidsskriftforeningen.no,987032332,NORSK TIDSSKRIFTFORENING,2004-07-15,tidsskriftforeningen.no
1094,tidworld.no,988061468,OLSEN TIDWORLD MULTIMEDIA SERVICE,2005-04-12,tidworld.no
1095,tifviking.no,943121044,VIKING TURN OG IDRETTSFORENING,1995-03-12,tifviking.no
1096,tigerberget.no,987818522,TIGERBERGET IK START SUPPORTERKLUBB,2005-02-05,tigerberget.no
1097,tikfestival.no,811947652,TROMSØ KIRKEAKADEMI,2014-04-10,tikfestival.no
1098,tikitilhenger.no,988848492,TIKI TILHENGER AS,2005-12-29,tikitilhenger.no
1099,tikktakk.no,984785445,TIKKTAKK AS,2002-09-02,tikktakk.no
1100,tiko.no,976527461,TIKO AS,1996-06-19,tiko.no
1101,til-huset.no,912628841,LARS GUNDERSEN,2013-10-24,til-huset.no
1102,til-tak.no,986700315,TIL-TAK AS,2004-03-23,til-tak.no
1103,tilhelhet.no,981401204,TIL HELHET FORUM FOR SEKSUALITET OG TRO,2000-01-14,tilhelhet.no
1104,tilhengerproffen.no,995382784,TILHENGERPROFFEN AS,2010-04-12,tilhengerproffen.no
1105,tilknytningspedagogene.no,895390402,TILKNYTNINGSPEDAGOGENE Ingrid Prøsch,2010-05-05,tilknytningspedagogene.no
1106,tilnaermetlik.no,990687536,TILNÆRMET LIK AS,2007-01-08,tilnaermetlik.no
1107,time-kyrkja.no,976993608,TIME SOKN,1997-01-27,time-kyrkja.no
1108,time-kyrkja.no,984358849,UNDHEIM SOKN,2002-03-22,time-kyrkja.no
1109,time-kyrkja.no,976993616,TIME KYRKJELEGE FELLESRÅD,1997-01-27,time-kyrkja.no
1110,timecloud.no,998153344,TIMECLOUD AS,2012-06-02,timecloud.no
1111,timeflex.no,991141448,TIMEFLEX SYSTEMER AS,2007-04-28,timeflex.no
1112,timegrip.no,989324233,TIMEGRIP AS,2006-02-06,timegrip.no
1113,timeit.no,899571312,TIMEIT AS,2013-01-22,timeit.no
1114,timik.no,938373590,TIMIK AS,1995-03-12,timik.no
1115,tindeguide.no,997628020,TINDEGUIDE.NO STEINAR HUSTOFT,2011-11-21,tindeguide.no
1116,tindeveglederne.no,995698757,TINDEVEGLEDERNE AS,2010-07-17,tindeveglederne.no
1117,tindevindu.no,911668785,TINDEVINDU AS,2013-03-13,tindevindu.no
1118,tinexgroup.no,916080441,TINEX GROUP AS,2015-10-16,tinexgroup.no
1119,tingvatn.no,990168199,TINGVATN FORNMINNEPARK OG BESØKSSENTER IKS,2006-10-17,tingvatn.no
1120,tingvollost.no,985745714,TINGVOLLOST Waagen,2003-05-31,tingvollost.no
1121,tingvollost.no,913864549,TINGVOLLOST AS,2014-07-28,tingvollost.no
1122,tinnenergi.no,982173329,TINN ENERGI OG FIBER AS,2000-07-04,tinnenergi.no
1123,tinnenergi.no,983771408,TINN ENERGI PRODUKSJON AS,2001-10-27,tinnenergi.no
1124,tise.no,914212375,TISE AS,2014-09-26,tise.no
1125,titodesign.no,996148092,TITODESIGN Marcel Tito,2010-11-06,titodesign.no
1126,tjf.no,975627071,TROMSØ JEGER OG FISKEFORENING,1996-03-05,tjf.no
1127,tjurabarnehage.no,971499710,TJURA BARNEHAGE SA,1995-02-20,tjurabarnehage.no
1128,tkf.no,971432098,TRONDHJEMS KUNSTFORENING,1995-03-12,tkf.no
1129,tkk.no,990255105,TRONDHJEMS KAJAKKLUBB,2007-04-21,tkk.no
1130,tklinikken.no,998024528,T-KLINIKKEN AS,2012-03-05,tklinikken.no
1131,tlh.no,997077636,JARLEVEIEN 44 AS,2011-06-27,tlh.no
1132,tlh.no,997136551,TRONDHEIM LEILIGHETSHOTELL AS,2011-07-14,tlh.no
1133,tline.no,980836150,ANTONSEN T-LINE AS,1999-06-28,tline.no
1134,tln.no,958398093,EGENART Tine Lambertz-Nilssen,1995-02-19,tln.no
1135,tmf.no,971558059,TRONDHEIM MARKEDSFORENING,1995-02-20,tmf.no
1136,tmfk.no,981567420,TØNSBERG MODELLFLYKLUBB,2002-01-28,tmfk.no
1137,tmpo.no,988483850,TEMPO,2005-09-15,tmpo.no
1138,tms.no,993041076,FAMILIETERAPEUT LILLIAN KALLASTEN,2008-10-08,tms.no
1139,tms.no,980354830,"MESTRINGSKLINIKKEN/IDRETTSMEDISINSK KLINIKK, INGVAR LONA",1998-12-11,tms.no
1140,tms.no,987808756,Psykolog Anne Røise,2005-01-31,tms.no
1141,tobago.no,954365867,TOBAGO EXPERTEN v/ Stein Foss,1995-02-19,tobago.no
1142,togemo.no,966134054,TOGEMO AS,1995-02-20,togemo.no
1143,togleder.no,994486039,NORSK TOGLEDERFORENING,2009-09-15,togleder.no
1144,tokha.no,991550097,TVERRFAGLIG OPPLÆRINGSKONTOR I HEMNE OG AURE,2007-08-21,tokha.no
1145,kyrkja.tokke.no,976991893,"EIDSBORG, MO OG SKAFSÅ SOKN",1997-01-27,kyrkja.tokke.no
1146,kyrkja.tokke.no,976991850,HØYDALSMO OG LÅRDAL SOKN,1997-01-27,kyrkja.tokke.no
1147,kyrkja.tokke.no,976991907,TOKKE KYRKJELEGE FELLESRÅD,1997-01-27,kyrkja.tokke.no
1148,tolkeforeningen.no,986843140,NORSK TOLKEFORENING,2004-09-15,tolkeforeningen.no
1149,tollerodden.no,995638819,TOLLERODDENS VENNER,2010-06-22,tollerodden.no
1150,tollerodden.no,980287173,STIFTELSEN TOLLERODDEN KIRKESTREDET 9,1998-11-22,tollerodden.no
1151,tollkonsult.no,985675139,ASTAD TOLLKONSULT,2003-05-12,tollkonsult.no
1152,tollkonsult.no,987690232,TOLLKONSULT AS,2005-01-06,tollkonsult.no
1153,tolvtemann.no,915078141,TOLVTE MANN AS,2015-03-09,tolvtemann.no
1154,tomali.no,997662512,TOMALI AS,2011-11-29,tomali.no
1155,tomasskolen.no,989229575,"STIFTELSEN TRONDHEIM KRISTNE GRUNNSKOLE, TOMASSKOLEN",2006-03-16,tomasskolen.no
1156,tomaszewicz.no,974381818,PHOTOSTUDIO TOMASZEWICZ-UNIVERSAL EXPORTS,1995-03-28,tomaszewicz.no
1157,tombra.no,891859082,TOMBRA-SYSTEM AS,2007-10-23,tombra.no
1158,tombre.no,978623859,SAMLAKS AS,1997-06-12,tombre.no
1159,tombre.no,871596832,FJORD DRIFT AS,1995-02-19,tombre.no
1160,tomidland.no,983927777,IDLAND GRAFISK DESIGN,2001-12-05,tomidland.no
1161,tomknudsen.no,884113482,TOMKNUDSEN.NO TOM KNUDSEN,2002-02-26,tomknudsen.no
1162,tommen.no,977051444,TOMMEN GRAM HOLDING AS,1996-12-31,tommen.no
1163,tommen.no,912038084,BEWI BUILDING & INDUSTRY AS,1995-02-19,tommen.no
1164,tommen.no,977051371,BEWI FOIL AS,1996-12-31,tommen.no
1165,toneheim.no,970899987,TONEHEIM FOLKEHØGSKOLE,1995-02-20,toneheim.no
1166,tonemyskja.no,983738230,TONE MYSKJA,2001-10-16,tonemyskja.no
1167,toniandguy.no,988367508,TONI & GUY GRÜNERLØKKA AS,2005-06-29,toniandguy.no
1168,tonje.no,852229772,TONJE - WEST DESIGN AS,1995-03-12,tonje.no
1169,tonje.no,945072725,TONJE STOFF & SYMASKINER AS,1995-02-19,tonje.no
1170,tonnedental.no,979726414,TONNE DENTAL AS,1998-04-02,tonnedental.no
1171,tonnes.no,994202421,TONNESBILAN AS,2009-06-23,tonnes.no
1172,tonsasen.no,929132734,TONSÅSEN EIENDOM OG UTVIKLING AS,1995-02-19,tonsasen.no
1173,tonsbergjazz.no,989893262,TØNSBERG JAZZKLUBB,2006-06-17,tonsbergjazz.no
1174,tonsbergrefleksologi.no,996106012,TØNSBERG REFLEKSOLOGI REFLEKSOLOG RANNVEIG RIDDELL,2010-10-27,tonsbergrefleksologi.no
1175,tonsbergtaxi.no,991722645,TAXI Z-256 TAHA AHMED QADORI,2007-10-01,tonsbergtaxi.no
1176,tonsbergtaxi.no,977199379,TØNSBERG TAXI AS,1997-01-31,tonsbergtaxi.no
1177,topaasoghaug.no,916808178,TOPAAS OG HAUG AS ENTREPRENØRFORRETNING,1995-02-19,topaasoghaug.no
